PlotId, DensityPreFire ,DensityPostfire,DensityKilled,BAPre sq/ft,BAPost sq/ft,BAKld sq/ft,CanCov Prefire,CanCov Postfire,CanCov Diff,DBHKldAvg (inch),MortAvg4 percent,MortAvg percent 
CS-PIPO-30-100-80-12,100,94,6,491,460,31,68,66,2,30,6,6
CS-PIPU5-30-100-80-12,100,92,8,491,453,38,56,53,3,30,8,8
CS-PIRE-30-100-80-12,100,93,7,491,458,33,56,53,2,30,7,7
CS-PIRI-30-100-80-12,100,94,6,491,461,30,56,54,2,30,6,6
CS-PISA2-30-100-80-12,100,88,12,491,434,57,68,64,5,30,12,12
CS-PISE-30-100-80-12,100,97,3,491,475,16,56,55,1,30,3,3
CS-PIST-30-100-80-12,100,94,6,491,461,30,52,50,2,30,6,6
CS-PISY-30-100-80-12,100,86,14,491,422,69,56,50,5,30,14,14
CS-PITA-30-100-80-12,100,95,5,491,469,22,68,66,2,30,5,5
CS-PIVI2-30-100-80-12,100,88,12,491,434,57,56,51,4,30,12,12
CS-PLOC-30-100-80-12,100,88,12,491,434,57,73,69,4,30,12,12
CS-POBA2-30-100-80-12,100,92,8,491,453,38,88,86,2,30,8,8
CS-POGR4-30-100-80-12,100,92,8,491,451,40,81,79,3,30,8,8
CS-POHE4-30-100-80-12,100,95,5,491,467,24,88,87,1,30,5,5
CS-POTR12-30-100-80-12,100,35,65,491,172,318,81,45,37,30,65,65
CS-PRAM-30-100-80-12,100,92,8,491,453,38,73,70,3,30,8,8
CS-PREM-30-100-80-12,100,97,3,491,475,16,64,63,1,30,3,3
CS-PRPE2-30-100-80-12,100,94,6,491,461,30,64,62,2,30,6,6
CS-PRSE2-30-100-80-12,100,86,14,491,422,69,64,58,6,30,14,14
CS-PRVI-30-100-80-12,100,92,8,491,453,38,64,61,3,30,8,8
CS-PSME-30-100-80-12,100,88,12,491,434,57,73,69,4,30,12,12
CS-QUAG-30-100-80-12,100,95,5,491,467,24,98,97,0,30,5,5
CS-QUBI-30-100-80-12,100,94,6,491,461,30,98,97,1,30,6,6
CS-QUCH2-30-100-80-12,100,79,21,491,386,105,98,95,3,30,21,21
CS-QUDU-30-100-80-12,100,88,12,491,434,57,98,96,1,30,12,12
CS-QUEL-30-100-80-12,100,91,9,491,448,43,98,97,1,30,9,9
CS-QUFA-30-100-80-12,100,94,6,491,460,31,98,97,1,30,6,6
CS-QUGA4-30-100-80-12,100,85,15,491,417,74,98,96,2,30,15,15
CS-QUIM-30-100-80-12,100,93,7,491,455,36,98,97,1,30,7,7
CS-QUIN-30-100-80-12,100,91,9,491,448,43,98,97,1,30,9,9
CS-QUKE-30-100-80-12,100,86,14,491,422,69,98,96,2,30,14,14
CS-QULA2-30-100-80-12,100,91,9,491,446,45,98,97,1,30,9,9
CS-QULA3-30-100-80-12,100,90,10,491,443,48,98,97,1,30,10,10
CS-QULO-30-100-80-12,100,93,7,491,458,33,98,97,1,30,7,7
CS-QULY-30-100-80-12,100,92,8,491,451,40,98,97,1,30,8,8
CS-QUMA2-30-100-80-12,100,93,7,491,456,34,98,97,1,30,7,7
CS-QUMI-30-100-80-12,100,94,6,491,462,29,98,97,1,30,6,6
CS-QUMU-30-100-80-12,100,93,7,491,456,34,98,97,1,30,7,7
CS-QUNI-30-100-80-12,100,90,10,491,443,48,98,97,1,30,10,10
CS-QUTE-30-100-80-12,100,86,14,491,422,69,98,96,2,30,14,14
CS-QUPA2-30-100-80-12,100,93,7,491,455,36,98,97,1,30,7,7
CS-QUPH-30-100-80-12,100,93,7,491,455,36,98,97,1,30,7,7
CS-QURU-30-100-80-12,100,93,7,491,456,34,98,97,1,30,7,7
CS-QUSH-30-100-80-12,100,91,9,491,446,45,98,97,1,30,9,9
CS-QUESPP-30-100-80-12,100,94,6,491,461,30,98,97,1,30,6,6
CS-QUST-30-100-80-12,100,94,6,491,460,31,98,97,1,30,6,6
CS-QUVI-30-100-80-12,100,93,7,491,458,33,98,97,1,30,7,7
CS-QUWI2-30-100-80-12,100,89,11,491,437,54,98,96,1,30,11,11
CS-ROPS-30-100-80-12,100,95,5,491,466,25,73,71,2,30,5,5
CS-SABE2-30-100-80-12,100,92,8,491,453,38,64,61,3,30,8,8
CS-SANI-30-100-80-12,100,92,8,491,453,38,64,61,3,30,8,8
CS-SALSPP-30-100-80-12,100,93,7,491,455,36,64,61,3,30,7,7
CS-SOAM3-30-100-80-12,100,92,8,491,453,38,73,70,3,30,8,8
CS-TABR2-30-100-80-12,100,80,20,491,393,98,64,56,8,30,20,20
CS-TADI2-30-100-80-12,100,80,20,491,393,98,73,65,8,30,20,20
CS-TAAS-30-100-80-12,100,93,7,491,456,34,73,71,3,30,7,7
CS-THOC2-30-100-80-12,100,80,20,491,393,98,72,64,8,30,20,20
CS-THPL-30-100-80-12,100,90,10,491,440,51,72,68,4,30,10,10
CS-TIAM-30-100-80-12,100,91,9,491,448,43,73,70,3,30,9,9
CS-TSCA-30-100-80-12,100,92,8,491,451,40,83,81,3,30,8,8
CS-TSHE-30-100-80-12,100,92,8,491,453,38,83,81,2,30,8,8
CS-TSME-30-100-80-12,100,92,8,491,453,38,57,54,3,30,8,8
CS-ULAL-30-100-80-12,100,87,13,491,426,65,73,68,5,30,13,13
CS-ULAM-30-100-80-12,100,87,13,491,426,65,73,68,5,30,13,13
CS-ULPU-30-100-80-12,100,91,9,491,448,43,73,70,3,30,9,9
CS-ULRU-30-100-80-12,100,88,12,491,430,61,73,69,5,30,12,12
CS-ULMSPP-30-100-80-12,100,92,8,491,451,40,73,70,3,30,8,8
CS-ULTH-30-100-80-12,100,88,12,491,434,57,73,69,4,30,12,12
CS-UMCA-30-100-80-12,100,81,19,491,400,91,73,66,7,30,19,19
BC-ACRU-5-3--,100,70,30,14,9,4,0,0,0,5,30,30
BC-COFL2-5-3--,100,34,66,14,5,9,0,0,0,5,66,66
BC-NYSY-5-3--,100,95,5,14,13,1,0,0,0,5,5,5
BC-OXAR-5-3--,100,92,8,14,13,1,0,0,0,5,8,8
BC-QUAL-5-3--,100,86,14,14,12,2,0,0,0,5,14,14
BC-QUCO2-5-3--,100,81,19,14,11,3,0,0,0,5,19,19
BC-QUMA3-5-3--,100,37,63,14,5,9,0,0,0,5,63,63
BC-QUVE-5-3--,100,59,41,14,8,6,0,0,0,5,41,41
BC-SAAL5-5-3--,100,88,12,14,12,2,0,0,0,5,12,12
BC-ACRU-5-3--,100,70,30,14,9,4,0,0,0,5,30,30
BC-COFL2-5-3--,100,34,66,14,5,9,0,0,0,5,66,66
BC-NYSY-5-3--,100,95,5,14,13,1,0,0,0,5,5,5
BC-OXAR-5-3--,100,92,8,14,13,1,0,0,0,5,8,8
BC-QUAL-5-3--,100,86,14,14,12,2,0,0,0,5,14,14
BC-QUCO2-5-3--,100,81,19,14,11,3,0,0,0,5,19,19
BC-QUMA3-5-3--,100,37,63,14,5,9,0,0,0,5,63,63
BC-QUVE-5-3--,100,59,41,14,8,6,0,0,0,5,41,41
BC-SAAL5-5-3--,100,88,12,14,12,2,0,0,0,5,12,12
BC-ACRU-10-3--,100,99,1,55,54,0,0,0,0,10,1,1
BC-COFL2-10-3--,100,84,16,55,46,9,0,0,0,10,16,16
BC-NYSY-10-3--,100,100,0,55,55,0,0,0,0,10,0,0
BC-OXAR-10-3--,100,100,0,55,55,0,0,0,0,10,0,0
BC-QUAL-10-3--,100,93,7,55,51,4,0,0,0,10,7,7
BC-QUCO2-10-3--,100,86,14,55,47,7,0,0,0,10,14,14
BC-QUMA3-10-3--,100,68,32,55,37,17,0,0,0,10,32,32
BC-QUVE-10-3--,100,88,12,55,48,6,0,0,0,10,12,12
BC-SAAL5-10-3--,100,100,0,55,55,0,0,0,0,10,0,0
BC-ACRU-10-3--,100,99,1,55,54,0,0,0,0,10,1,1
BC-COFL2-10-3--,100,84,16,55,46,9,0,0,0,10,16,16
BC-NYSY-10-3--,100,100,0,55,55,0,0,0,0,10,0,0
BC-OXAR-10-3--,100,100,0,55,55,0,0,0,0,10,0,0
BC-QUAL-10-3--,100,93,7,55,51,4,0,0,0,10,7,7
BC-QUCO2-10-3--,100,86,14,55,47,7,0,0,0,10,14,14
BC-QUMA3-10-3--,100,68,32,55,37,17,0,0,0,10,32,32
BC-QUVE-10-3--,100,88,12,55,48,6,0,0,0,10,12,12
BC-SAAL5-10-3--,100,100,0,55,55,0,0,0,0,10,0,0
BC-ACRU-20-3--,100,100,0,218,218,0,0,0,0,20,0,0
BC-COFL2-20-3--,100,100,0,218,218,0,0,0,0,20,0,0
BC-NYSY-20-3--,100,100,0,218,218,0,0,0,0,20,0,0
BC-OXAR-20-3--,100,100,0,218,218,0,0,0,0,20,0,0
BC-QUAL-20-3--,100,98,2,218,215,4,0,0,0,20,2,2
BC-QUCO2-20-3--,100,94,6,218,205,14,0,0,0,20,6,6
BC-QUMA3-20-3--,100,96,4,218,210,8,0,0,0,20,4,4
BC-QUVE-20-3--,100,99,1,218,217,1,0,0,0,20,1,1
BC-SAAL5-20-3--,100,100,0,218,218,0,0,0,0,20,0,0
BC-ACRU-30-3--,100,100,0,491,491,0,0,0,0,30,0,0
BC-COFL2-30-3--,100,100,0,491,491,0,0,0,0,30,0,0
BC-NYSY-30-3--,100,100,0,491,491,0,0,0,0,30,0,0
BC-OXAR-30-3--,100,100,0,491,491,0,0,0,0,30,0,0
BC-QUAL-30-3--,100,100,0,491,489,2,0,0,0,30,0,0
BC-QUCO2-30-3--,100,97,3,491,478,13,0,0,0,30,3,3
BC-QUMA3-30-3--,100,100,0,491,489,1,0,0,0,30,0,0
BC-QUVE-30-3--,100,100,0,491,491,0,0,0,0,30,0,0
BC-SAAL5-30-3--,100,100,0,491,491,0,0,0,0,30,0,0
BC-ACRU-5-7--,100,37,63,14,5,9,0,0,0,5,63,63
BC-COFL2-5-7--,100,0,100,14,0,14,0,0,0,5,100,100
BC-NYSY-5-7--,100,81,19,14,11,3,0,0,0,5,19,19
BC-OXAR-5-7--,100,60,40,14,8,5,0,0,0,5,40,40
BC-QUAL-5-7--,100,67,33,14,9,4,0,0,0,5,33,33
BC-QUCO2-5-7--,100,64,36,14,9,5,0,0,0,5,36,36
BC-QUMA3-5-7--,100,8,92,14,1,13,0,0,0,5,92,92
BC-QUVE-5-7--,100,24,76,14,3,10,0,0,0,5,76,76
BC-SAAL5-5-7--,100,0,100,14,0,14,0,0,0,5,100,100
BC-ACRU-5-7--,100,37,63,14,5,9,0,0,0,5,63,63
