RunId,PlotId,MonStatus,MonStatusOrder,TreeSpecies,TreeExpansionFactor,Diameter,TreeHeight,CrownBaseHeight,TreeStatus,CrownClass,CrownRatio,BoleCharHeight,CrownScorch%,ScorchHeight,CKR,BeetleDamage,EquationType,FlLe/ScHt,FS,Severity,BehaveProbability,FOFEMProbability,AbsoluteDifference
786,CS-MALPRU-20-80-80-3,80,3,MALPRU,100,20,80,,,,80,,,,,,CRNSCH,3,S,,19,19,0.447058,
787,CS-MALSPP-20-80-80-3,80,3,MALSPP,100,20,80,,,,80,,,,,,CRNSCH,3,S,,15,15,0.416403,
788,CS-MOAL-20-80-80-3,80,3,MOAL,100,20,80,,,,80,,,,,,CRNSCH,3,S,,19,19,0.447058,
789,CS-MORU2-20-80-80-3,80,3,MORU2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,19,19,0.447058,
790,CS-MORSPP-20-80-80-3,80,3,MORSPP,100,20,80,,,,80,,,,,,CRNSCH,3,S,,24,25,0.22348,
791,CS-NYAQ2-20-80-80-3,80,3,NYAQ2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,8,9,0.333266,
792,CS-NYOG-20-80-80-3,80,3,NYOG,100,20,80,,,,80,,,,,,CRNSCH,3,S,,8,9,0.333266,
793,CS-NYBI-20-80-80-3,80,3,NYBI,100,20,80,,,,80,,,,,,CRNSCH,3,S,,8,9,0.333266,
794,CS-OSVI-20-80-80-3,80,3,OSVI,100,20,80,,,,80,,,,,,CRNSCH,3,S,,20,20,0.398874,
795,CS-PATO2-20-80-80-3,80,3,PATO2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,11,11,0.390358,
796,CS-PEBO-20-80-80-3,80,3,PEBO,100,20,80,,,,80,,,,,,CRNSCH,3,S,,19,19,0.447058,
797,CS-PIAB-20-80-80-3,80,3,PIAB,100,20,80,,,,80,,,,,,CRNSCH,3,S,,80,80,0,
798,CS-PIEN-20-80-80-3,80,3,PIEN,100,20,80,,,,80,,,,,,CRNSCH,3,S,,52,52,0.111244,
799,CS-PIGL-20-80-80-3,80,3,PIGL,100,20,80,,,,80,,,,,,CRNSCH,3,S,,80,80,0,
800,CS-PIMA-20-80-80-3,80,3,PIMA,100,20,80,,,,80,,,,,,CRNSCH,3,S,,80,80,0,
801,CS-PIPU-20-80-80-3,80,3,PIPU,100,20,80,,,,80,,,,,,CRNSCH,3,S,,80,80,0,
802,CS-PIRU-20-80-80-3,80,3,PIRU,100,20,80,,,,80,,,,,,CRNSCH,3,S,,80,80,0,
803,CS-PISI-20-80-80-3,80,3,PISI,100,20,80,,,,80,,,,,,CRNSCH,3,S,,80,80,0,
804,CS-PIAL-20-80-80-3,80,3,PIAL,100,20,80,,,,80,,,,,,CRNSCH,3,S,,15,16,0.274557,
805,CS-PIAT-20-80-80-3,80,3,PIAT,100,20,80,,,,80,,,,,,CRNSCH,3,S,,28,29,0.273524,
806,CS-PIBA2-20-80-80-3,80,3,PIBA2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,17,18,0.303376,
807,CS-PICL-20-80-80-3,80,3,PICL,100,20,80,,,,80,,,,,,CRNSCH,3,S,,22,22,0.468548,
808,CS-PICO-20-80-80-3,80,3,PICO,100,20,80,,,,80,,,,,,CRNSCH,3,S,,15,16,0.274557,
809,CS-PIEC2-20-80-80-3,80,3,PIEC2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,20,20,0.398874,
810,CS-PIEL-20-80-80-3,80,3,PIEL,100,20,80,,,,80,,,,,,CRNSCH,3,S,,9,9,0.341895,
811,CS-PIFL2-20-80-80-3,80,3,PIFL2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,28,29,0.273524,
812,CS-PIGL2-20-80-80-3,80,3,PIGL2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,22,22,0.468548,
813,CS-PIJE-20-80-80-3,80,3,PIJE,100,20,80,,,,80,,,,,,CRNSCH,3,S,,6,6,0.236831,
814,CS-PILA-20-80-80-3,80,3,PILA,100,20,80,,,,80,,,,,,CRNSCH,3,S,,11,11,0.316621,
815,CS-PIMO3-20-80-80-3,80,3,PIMO3,100,20,80,,,,80,,,,,,CRNSCH,3,S,,22,22,0.468548,
816,CS-PIPA2-20-80-80-3,80,3,PIPA2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,0,0,0,
817,CS-PIPO-20-80-80-3,80,3,PIPO,100,20,80,,,,80,,,,,,CRNSCH,3,S,,6,6,0.236831,
818,CS-PIPU5-20-80-80-3,80,3,PIPU5,100,20,80,,,,80,,,,,,CRNSCH,3,S,,17,18,0.303376,
819,CS-PIRE-20-80-80-3,80,3,PIRE,100,20,80,,,,80,,,,,,CRNSCH,3,S,,15,15,0.416403,
820,CS-PIRI-20-80-80-3,80,3,PIRI,100,20,80,,,,80,,,,,,CRNSCH,3,S,,14,14,0.0988252,
821,CS-PISA2-20-80-80-3,80,3,PISA2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,24,25,0.22348,
822,CS-PISE-20-80-80-3,80,3,PISE,100,20,80,,,,80,,,,,,CRNSCH,3,S,,7,7,0.26115,
823,CS-PIST-20-80-80-3,80,3,PIST,100,20,80,,,,80,,,,,,CRNSCH,3,S,,14,14,0.0988252,
824,CS-PISY-20-80-80-3,80,3,PISY,100,20,80,,,,80,,,,,,CRNSCH,3,S,,28,29,0.273524,
825,CS-PITA-20-80-80-3,80,3,PITA,100,20,80,,,,80,,,,,,CRNSCH,3,S,,10,11,0.497339,
826,CS-PIVI2-20-80-80-3,80,3,PIVI2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,24,25,0.22348,
827,CS-PLOC-20-80-80-3,80,3,PLOC,100,20,80,,,,80,,,,,,CRNSCH,3,S,,24,25,0.22348,
828,CS-POBA2-20-80-80-3,80,3,POBA2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,17,18,0.303376,
829,CS-POGR4-20-80-80-3,80,3,POGR4,100,20,80,,,,80,,,,,,CRNSCH,3,S,,18,19,0.452842,
830,CS-POHE4-20-80-80-3,80,3,POHE4,100,20,80,,,,80,,,,,,CRNSCH,3,S,,11,11,0.390358,
831,CS-POTR12-20-80-80-3,80,3,POTR12,100,20,80,,,,80,,,,,,CRNSCH,3,S,,1,43,41.5223,
832,CS-PRAM-20-80-80-3,80,3,PRAM,100,20,80,,,,80,,,,,,CRNSCH,3,S,,17,18,0.303376,
833,CS-PREM-20-80-80-3,80,3,PREM,100,20,80,,,,80,,,,,,CRNSCH,3,S,,7,7,0.26115,
834,CS-PRPE2-20-80-80-3,80,3,PRPE2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,14,14,0.0988252,
835,CS-PRSE2-20-80-80-3,80,3,PRSE2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,28,29,0.273524,
836,CS-PRVI-20-80-80-3,80,3,PRVI,100,20,80,,,,80,,,,,,CRNSCH,3,S,,17,18,0.303376,
837,CS-PSME-20-80-80-3,80,3,PSME,100,20,80,,,,80,,,,,,CRNSCH,3,S,,11,12,0.438226,
838,CS-QUAG-20-80-80-3,80,3,QUAG,100,20,80,,,,80,,,,,,CRNSCH,3,S,,11,11,0.390358,
839,CS-QUBI-20-80-80-3,80,3,QUBI,100,20,80,,,,80,,,,,,CRNSCH,3,S,,14,14,0.0988252,
840,CS-QUCH2-20-80-80-3,80,3,QUCH2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,38,39,0.461758,
841,CS-QUDU-20-80-80-3,80,3,QUDU,100,20,80,,,,80,,,,,,CRNSCH,3,S,,24,25,0.22348,
842,CS-QUEL-20-80-80-3,80,3,QUEL,100,20,80,,,,80,,,,,,CRNSCH,3,S,,19,19,0.447058,
843,CS-QUFA-20-80-80-3,80,3,QUFA,100,20,80,,,,80,,,,,,CRNSCH,3,S,,14,15,0.261139,
844,CS-QUGA4-20-80-80-3,80,3,QUGA4,100,20,80,,,,80,,,,,,CRNSCH,3,S,,30,30,0.181246,
845,CS-QUIM-20-80-80-3,80,3,QUIM,100,20,80,,,,80,,,,,,CRNSCH,3,S,,16,17,0.107057,
846,CS-QUIN-20-80-80-3,80,3,QUIN,100,20,80,,,,80,,,,,,CRNSCH,3,S,,19,19,0.447058,
847,CS-QUKE-20-80-80-3,80,3,QUKE,100,20,80,,,,80,,,,,,CRNSCH,3,S,,28,29,0.273524,
848,CS-QULA2-20-80-80-3,80,3,QULA2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,20,20,0.398874,
849,CS-QULA3-20-80-80-3,80,3,QULA3,100,20,80,,,,80,,,,,,CRNSCH,3,S,,21,21,0.405182,
850,CS-QULO-20-80-80-3,80,3,QULO,100,20,80,,,,80,,,,,,CRNSCH,3,S,,15,15,0.416403,
851,CS-QULY-20-80-80-3,80,3,QULY,100,20,80,,,,80,,,,,,CRNSCH,3,S,,18,19,0.452842,
852,CS-QUMA2-20-80-80-3,80,3,QUMA2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,16,16,0.133663,
853,CS-QUMI-20-80-80-3,80,3,QUMI,100,20,80,,,,80,,,,,,CRNSCH,3,S,,13,13,0.494174,
854,CS-QUMU-20-80-80-3,80,3,QUMU,100,20,80,,,,80,,,,,,CRNSCH,3,S,,16,16,0.133663,
855,CS-QUNI-20-80-80-3,80,3,QUNI,100,20,80,,,,80,,,,,,CRNSCH,3,S,,21,21,0.405182,
856,CS-QUTE-20-80-80-3,80,3,QUTE,100,20,80,,,,80,,,,,,CRNSCH,3,S,,28,29,0.273524,
857,CS-QUPA2-20-80-80-3,80,3,QUPA2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,16,17,0.107057,
858,CS-QUPH-20-80-80-3,80,3,QUPH,100,20,80,,,,80,,,,,,CRNSCH,3,S,,16,17,0.107057,
859,CS-QURU-20-80-80-3,80,3,QURU,100,20,80,,,,80,,,,,,CRNSCH,3,S,,16,16,0.133663,
860,CS-QUSH-20-80-80-3,80,3,QUSH,100,20,80,,,,80,,,,,,CRNSCH,3,S,,20,20,0.398874,
861,CS-QUESPP-20-80-80-3,80,3,QUESPP,100,20,80,,,,80,,,,,,CRNSCH,3,S,,14,14,0.0988252,
862,CS-QUST-20-80-80-3,80,3,QUST,100,20,80,,,,80,,,,,,CRNSCH,3,S,,14,15,0.261139,
863,CS-QUVI-20-80-80-3,80,3,QUVI,100,20,80,,,,80,,,,,,CRNSCH,3,S,,15,15,0.416403,
864,CS-QUWI2-20-80-80-3,80,3,QUWI2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,23,24,0.408493,
865,CS-ROPS-20-80-80-3,80,3,ROPS,100,20,80,,,,80,,,,,,CRNSCH,3,S,,11,12,0.127241,
866,CS-SABE2-20-80-80-3,80,3,SABE2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,17,18,0.303376,
867,CS-SANI-20-80-80-3,80,3,SANI,100,20,80,,,,80,,,,,,CRNSCH,3,S,,17,18,0.303376,
868,CS-SALSPP-20-80-80-3,80,3,SALSPP,100,20,80,,,,80,,,,,,CRNSCH,3,S,,16,17,0.107057,
869,CS-SOAM3-20-80-80-3,80,3,SOAM3,100,20,80,,,,80,,,,,,CRNSCH,3,S,,17,18,0.303376,
870,CS-TABR2-20-80-80-3,80,3,TABR2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,36,37,0.277783,
871,CS-TADI2-20-80-80-3,80,3,TADI2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,36,37,0.277783,
872,CS-TAAS-20-80-80-3,80,3,TAAS,100,20,80,,,,80,,,,,,CRNSCH,3,S,,16,16,0.133663,
873,CS-THOC2-20-80-80-3,80,3,THOC2,100,20,80,,,,80,,,,,,CRNSCH,3,S,,36,37,0.277783,
874,CS-THPL-20-80-80-3,80,3,THPL,100,20,80,,,,80,,,,,,CRNSCH,3,S,,22,22,0.468548,
875,CS-TIAM-20-80-80-3,80,3,TIAM,100,20,80,,,,80,,,,,,CRNSCH,3,S,,19,19,0.447058,
876,CS-TSCA-20-80-80-3,80,3,TSCA,100,20,80,,,,80,,,,,,CRNSCH,3,S,,18,19,0.452842,
877,CS-TSHE-20-80-80-3,80,3,TSHE,100,20,80,,,,80,,,,,,CRNSCH,3,S,,17,18,0.303376,
878,CS-TSME-20-80-80-3,80,3,TSME,100,20,80,,,,80,,,,,,CRNSCH,3,S,,17,18,0.303376,
879,CS-ULAL-20-80-80-3,80,3,ULAL,100,20,80,,,,80,,,,,,CRNSCH,3,S,,27,27,0.341932,
880,CS-ULAM-20-80-80-3,80,3,ULAM,100,20,80,,,,80,,,,,,CRNSCH,3,S,,27,27,0.341932,
881,CS-ULPU-20-80-80-3,80,3,ULPU,100,20,80,,,,80,,,,,,CRNSCH,3,S,,19,19,0.447058,
882,CS-ULRU-20-80-80-3,80,3,ULRU,100,20,80,,,,80,,,,,,CRNSCH,3,S,,26,26,0.0259344,
883,CS-ULMSPP-20-80-80-3,80,3,ULMSPP,100,20,80,,,,80,,,,,,CRNSCH,3,S,,18,19,0.452842,
884,CS-ULTH-20-80-80-3,80,3,ULTH,100,20,80,,,,80,,,,,,CRNSCH,3,S,,24,25,0.22348,
885,CS-UMCA-20-80-80-3,80,3,UMCA,100,20,80,,,,80,,,,,,CRNSCH,3,S,,34,35,0.0220418,
886,CS-ABAM-30-100-10-3,10,3,ABAM,100,30,100,,,,10,,,,,,CRNSCH,3,S,,5,6,0.443278,
887,CS-ABBA-30-100-10-3,10,3,ABBA,100,30,100,,,,10,,,,,,CRNSCH,3,S,,13,13,0.204481,
888,CS-ABCO-30-100-10-3,10,3,ABCO,100,30,100,,,,10,,,,,,CRNSCH,3,S,,2,3,0.0923009,
889,CS-ABGR-30-100-10-3,10,3,ABGR,100,30,100,,,,10,,,,,,CRNSCH,3,S,,15,16,0.488058,
890,CS-ABLA-30-100-10-3,10,3,ABLA,100,30,100,,,,10,,,,,,CRNSCH,3,S,,15,16,0.488058,
891,CS-ABMA-30-100-10-3,10,3,ABMA,100,30,100,,,,10,,,,,,CRNSCH,3,S,,9,9,0.0421437,
892,CS-ABPR-30-100-10-3,10,3,ABPR,100,30,100,,,,10,,,,,,CRNSCH,3,S,,6,6,0.0788589,
893,CS-ACBA3-30-100-10-3,10,3,ACBA3,100,30,100,,,,10,,,,,,CRNSCH,3,S,,15,15,0.0728078,
894,CS-ACMA3-30-100-10-3,10,3,ACMA3,100,30,100,,,,10,,,,,,CRNSCH,3,S,,21,21,0.405182,
895,CS-ACNE2-30-100-10-3,10,3,ACNE2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,10,11,0.0658236,
896,CS-ACNI5-30-100-10-3,10,3,ACNI5,100,30,100,,,,10,,,,,,CRNSCH,3,S,,10,10,0.295693,
897,CS-ACPE-30-100-10-3,10,3,ACPE,100,30,100,,,,10,,,,,,CRNSCH,3,S,,6,6,0.0788589,
898,CS-ACSA2-30-100-10-3,10,3,ACSA2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,13,13,0.204481,
899,CS-ACSA3-30-100-10-3,10,3,ACSA3,100,30,100,,,,10,,,,,,CRNSCH,3,S,,11,12,0.371819,
900,CS-ACSP2-30-100-10-3,10,3,ACSP2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,7,8,0.220263,
901,CS-AEGL-30-100-10-3,10,3,AEGL,100,30,100,,,,10,,,,,,CRNSCH,3,S,,9,10,0.292141,
902,CS-AEFL-30-100-10-3,10,3,AEFL,100,30,100,,,,10,,,,,,CRNSCH,3,S,,4,5,0.100075,
903,CS-AIAL-30-100-10-3,10,3,AIAL,100,30,100,,,,10,,,,,,CRNSCH,3,S,,4,5,0.100075,
904,CS-ALRH2-30-100-10-3,10,3,ALRH2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,30,31,0.0646041,
905,CS-ALRU2-30-100-10-3,10,3,ALRU2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,30,31,0.0646041,
906,CS-AMAR3-30-100-10-3,10,3,AMAR3,100,30,100,,,,10,,,,,,CRNSCH,3,S,,4,5,0.100075,
907,CS-ARME-30-100-10-3,10,3,ARME,100,30,100,,,,10,,,,,,CRNSCH,3,S,,3,3,0.452381,
908,CS-BEAL2-30-100-10-3,10,3,BEAL2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,13,13,0.204481,
909,CS-BELE-30-100-10-3,10,3,BELE,100,30,100,,,,10,,,,,,CRNSCH,3,S,,14,14,0.0988252,
910,CS-BENI-30-100-10-3,10,3,BENI,100,30,100,,,,10,,,,,,CRNSCH,3,S,,15,15,0.0728078,
911,CS-BEOC2-30-100-10-3,10,3,BEOC2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,30,31,0.0646041,
912,CS-BEPA-30-100-10-3,10,3,BEPA,100,30,100,,,,10,,,,,,CRNSCH,3,S,,30,31,0.0646041,
913,CS-BETSPP-30-100-10-3,10,3,BETSPP,100,30,100,,,,10,,,,,,CRNSCH,3,S,,30,31,0.0646041,
914,CS-CEOC-30-100-10-3,10,3,CEOC,100,30,100,,,,10,,,,,,CRNSCH,3,S,,10,10,0.295693,
915,CS-CACA18-30-100-10-3,10,3,CACA18,100,30,100,,,,10,,,,,,CRNSCH,3,S,,14,14,0.0988252,
916,CS-CAAL27-30-100-10-3,10,3,CAAL27,100,30,100,,,,10,,,,,,CRNSCH,3,S,,6,7,0.316716,
917,CS-CACOL3-30-100-10-3,10,3,CACOL3,100,30,100,,,,10,,,,,,CRNSCH,3,S,,9,9,0.166225,
918,CS-CAGL8-30-100-10-3,10,3,CAGL8,100,30,100,,,,10,,,,,,CRNSCH,3,S,,9,9,0.166225,
919,CS-CAIL2-30-100-10-3,10,3,CAIL2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,9,10,0.292141,
920,CS-CALA21-30-100-10-3,10,3,CALA21,100,30,100,,,,10,,,,,,CRNSCH,3,S,,6,7,0.316716,
921,CS-CAOV2-30-100-10-3,10,3,CAOV2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,7,8,0.220263,
922,CS-CARSPP-30-100-10-3,10,3,CARSPP,100,30,100,,,,10,,,,,,CRNSCH,3,S,,6,6,0.369868,
923,CS-CATE9-30-100-10-3,10,3,CATE9,100,30,100,,,,10,,,,,,CRNSCH,3,S,,7,8,0.220263,
924,CS-CADE12-30-100-10-3,10,3,CADE12,100,30,100,,,,10,,,,,,CRNSCH,3,S,,7,8,0.220263,
925,CS-CELA-30-100-10-3,10,3,CELA,100,30,100,,,,10,,,,,,CRNSCH,3,S,,9,10,0.292141,
926,CS-CECA4-30-100-10-3,10,3,CECA4,100,30,100,,,,10,,,,,,CRNSCH,3,S,,10,10,0.295693,
927,CS-CHLA-30-100-10-3,10,3,CHLA,100,30,100,,,,10,,,,,,CRNSCH,3,S,,2,2,0.147915,
928,CS-CHNO-30-100-10-3,10,3,CHNO,100,30,100,,,,10,,,,,,CRNSCH,3,S,,24,25,0.22348,
929,CS-CHTH2-30-100-10-3,10,3,CHTH2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,19,20,0.0836842,
930,CS-CHCHC4-30-100-10-3,10,3,CHCHC4,100,30,100,,,,10,,,,,,CRNSCH,3,S,,6,6,0.0788589,
931,CS-CONU4-30-100-10-3,10,3,CONU4,100,30,100,,,,10,,,,,,CRNSCH,3,S,,3,3,0.255361,
932,CS-CRASPP-30-100-10-3,10,3,CRASPP,100,30,100,,,,10,,,,,,CRNSCH,3,S,,3,3,0.255361,
933,CS-DIVI5-30-100-10-3,10,3,DIVI5,100,30,100,,,,10,,,,,,CRNSCH,3,S,,7,7,0.385822,
934,CS-FAGR-30-100-10-3,10,3,FAGR,100,30,100,,,,10,,,,,,CRNSCH,3,S,,19,20,0.0836842,
935,CS-FRAM2-30-100-10-3,10,3,FRAM2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,7,7,0.0211752,
936,CS-FRNI-30-100-10-3,10,3,FRNI,100,30,100,,,,10,,,,,,CRNSCH,3,S,,10,10,0.295693,
937,CS-FRPE-30-100-10-3,10,3,FRPE,100,30,100,,,,10,,,,,,CRNSCH,3,S,,8,8,0.205691,
938,CS-FRPR-30-100-10-3,10,3,FRPR,100,30,100,,,,10,,,,,,CRNSCH,3,S,,9,9,0.166225,
939,CS-FRQU-30-100-10-3,10,3,FRQU,100,30,100,,,,10,,,,,,CRNSCH,3,S,,14,14,0.0988252,
940,CS-FRASPP-30-100-10-3,10,3,FRASPP,100,30,100,,,,10,,,,,,CRNSCH,3,S,,7,7,0.0211752,
941,CS-GLTR-30-100-10-3,10,3,GLTR,100,30,100,,,,10,,,,,,CRNSCH,3,S,,8,9,0.333266,
942,CS-GOLA-30-100-10-3,10,3,GOLA,100,30,100,,,,10,,,,,,CRNSCH,3,S,,8,9,0.333266,
943,CS-GYDI-30-100-10-3,10,3,GYDI,100,30,100,,,,10,,,,,,CRNSCH,3,S,,13,13,0.204481,
944,CS-HALSPP-30-100-10-3,10,3,HALSPP,100,30,100,,,,10,,,,,,CRNSCH,3,S,,8,9,0.333266,
945,CS-ILOP-30-100-10-3,10,3,ILOP,100,30,100,,,,10,,,,,,CRNSCH,3,S,,7,7,0.0211752,
946,CS-JUCI-30-100-10-3,10,3,JUCI,100,30,100,,,,10,,,,,,CRNSCH,3,S,,7,7,0.385822,
947,CS-JUNI-30-100-10-3,10,3,JUNI,100,30,100,,,,10,,,,,,CRNSCH,3,S,,7,7,0.385822,
948,CS-JUOC-30-100-10-3,10,3,JUOC,100,30,100,,,,10,,,,,,CRNSCH,3,S,,6,6,0.0788589,
949,CS-JUVI-30-100-10-3,10,3,JUVI,100,30,100,,,,10,,,,,,CRNSCH,3,S,,7,8,0.220263,
950,CS-LALA-30-100-10-3,10,3,LALA,100,30,100,,,,10,,,,,,CRNSCH,3,S,,13,13,0.204481,
951,CS-LALY-30-100-10-3,10,3,LALY,100,30,100,,,,10,,,,,,CRNSCH,3,S,,4,5,0.100075,
952,CS-LAOC-30-100-10-3,10,3,LAOC,100,30,100,,,,10,,,,,,CRNSCH,3,S,,0,0,0.457574,
953,CS-CADE27-30-100-10-3,10,3,CADE27,100,30,100,,,,10,,,,,,CRNSCH,3,S,,1,1,0.411085,
954,CS-LIST2-30-100-10-3,10,3,LIST2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,3,3,0.452381,
955,CS-LITU-30-100-10-3,10,3,LITU,100,30,100,,,,10,,,,,,CRNSCH,3,S,,4,5,0.100075,
956,CS-LIDE3-30-100-10-3,10,3,LIDE3,100,30,100,,,,10,,,,,,CRNSCH,3,S,,4,5,0.468661,
957,CS-MAPO-30-100-10-3,10,3,MAPO,100,30,100,,,,10,,,,,,CRNSCH,3,S,,9,9,0.166225,
958,CS-MAAC-30-100-10-3,10,3,MAAC,100,30,100,,,,10,,,,,,CRNSCH,3,S,,9,10,0.292141,
959,CS-MAGR4-30-100-10-3,10,3,MAGR4,100,30,100,,,,10,,,,,,CRNSCH,3,S,,11,12,0.371819,
960,CS-MAMA2-30-100-10-3,10,3,MAMA2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,11,12,0.371819,
961,CS-MAGSPP-30-100-10-3,10,3,MAGSPP,100,30,100,,,,10,,,,,,CRNSCH,3,S,,8,8,0.205691,
962,CS-MAVI2-30-100-10-3,10,3,MAVI2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,7,8,0.220263,
963,CS-MALPRU-30-100-10-3,10,3,MALPRU,100,30,100,,,,10,,,,,,CRNSCH,3,S,,8,9,0.333266,
964,CS-MALSPP-30-100-10-3,10,3,MALSPP,100,30,100,,,,10,,,,,,CRNSCH,3,S,,6,7,0.316716,
965,CS-MOAL-30-100-10-3,10,3,MOAL,100,30,100,,,,10,,,,,,CRNSCH,3,S,,8,9,0.333266,
966,CS-MORU2-30-100-10-3,10,3,MORU2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,8,9,0.333266,
967,CS-MORSPP-30-100-10-3,10,3,MORSPP,100,30,100,,,,10,,,,,,CRNSCH,3,S,,11,12,0.371819,
968,CS-NYAQ2-30-100-10-3,10,3,NYAQ2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,3,4,0.20447,
969,CS-NYOG-30-100-10-3,10,3,NYOG,100,30,100,,,,10,,,,,,CRNSCH,3,S,,3,4,0.20447,
970,CS-NYBI-30-100-10-3,10,3,NYBI,100,30,100,,,,10,,,,,,CRNSCH,3,S,,3,4,0.20447,
971,CS-OSVI-30-100-10-3,10,3,OSVI,100,30,100,,,,10,,,,,,CRNSCH,3,S,,9,9,0.166225,
972,CS-PATO2-30-100-10-3,10,3,PATO2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,4,5,0.100075,
973,CS-PEBO-30-100-10-3,10,3,PEBO,100,30,100,,,,10,,,,,,CRNSCH,3,S,,8,9,0.333266,
974,CS-PIAB-30-100-10-3,10,3,PIAB,100,30,100,,,,10,,,,,,CRNSCH,3,S,,80,80,0,
975,CS-PIEN-30-100-10-3,10,3,PIEN,100,30,100,,,,10,,,,,,CRNSCH,3,S,,52,52,0.111244,
976,CS-PIGL-30-100-10-3,10,3,PIGL,100,30,100,,,,10,,,,,,CRNSCH,3,S,,80,80,0,
977,CS-PIMA-30-100-10-3,10,3,PIMA,100,30,100,,,,10,,,,,,CRNSCH,3,S,,80,80,0,
978,CS-PIPU-30-100-10-3,10,3,PIPU,100,30,100,,,,10,,,,,,CRNSCH,3,S,,80,80,0,
979,CS-PIRU-30-100-10-3,10,3,PIRU,100,30,100,,,,10,,,,,,CRNSCH,3,S,,80,80,0,
980,CS-PISI-30-100-10-3,10,3,PISI,100,30,100,,,,10,,,,,,CRNSCH,3,S,,80,80,0,
981,CS-PIAL-30-100-10-3,10,3,PIAL,100,30,100,,,,10,,,,,,CRNSCH,3,S,,8,9,0.3315,
982,CS-PIAT-30-100-10-3,10,3,PIAT,100,30,100,,,,10,,,,,,CRNSCH,3,S,,14,14,0.0988252,
983,CS-PIBA2-30-100-10-3,10,3,PIBA2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,7,8,0.220263,
984,CS-PICL-30-100-10-3,10,3,PICL,100,30,100,,,,10,,,,,,CRNSCH,3,S,,10,10,0.295693,
985,CS-PICO-30-100-10-3,10,3,PICO,100,30,100,,,,10,,,,,,CRNSCH,3,S,,8,9,0.3315,
986,CS-PIEC2-30-100-10-3,10,3,PIEC2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,9,9,0.166225,
987,CS-PIEL-30-100-10-3,10,3,PIEL,100,30,100,,,,10,,,,,,CRNSCH,3,S,,4,4,0.0620542,
988,CS-PIFL2-30-100-10-3,10,3,PIFL2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,14,14,0.0988252,
989,CS-PIGL2-30-100-10-3,10,3,PIGL2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,10,10,0.295693,
990,CS-PIJE-30-100-10-3,10,3,PIJE,100,30,100,,,,10,,,,,,CRNSCH,3,S,,6,6,0.236831,
991,CS-PILA-30-100-10-3,10,3,PILA,100,30,100,,,,10,,,,,,CRNSCH,3,S,,11,11,0.316621,
992,CS-PIMO3-30-100-10-3,10,3,PIMO3,100,30,100,,,,10,,,,,,CRNSCH,3,S,,10,10,0.295693,
993,CS-PIPA2-30-100-10-3,10,3,PIPA2,100,30,100,,,,10,,,,,,CRNSCH,3,S,,0,0,0,
994,CS-PIPO-30-100-10-3,10,3,PIPO,100,30,100,,,,10,,,,,,CRNSCH,3,S,,6,6,0.236831,
995,CS-PIPU5-30-100-10-3,10,3,PIPU5,100,30,100,,,,10,,,,,,CRNSCH,3,S,,7,8,0.220263,
996,CS-PIRE-30-100-10-3,10,3,PIRE,100,30,100,,,,10,,,,,,CRNSCH,3,S,,6,7,0.316716,
